Utc,Bsp,Awa,Aws,Twa,Tws,Twd
42204.422005,6.99,110,8.3,140.6,11.06,95.2
42204.422017,,112,8.1,142.1,11.04,93.6
42204.422028,6.99,115,7.7,144.7,10.89,95.3
42204.42204,6.99,112,7.6,143.3,10.6,94
42204.422052,6.88,117,7.9,145.1,11.08,93.6
42204.422063,6.77,118,7.8,145.6,10.96,95
42204.422075,6.66,120,7.5,147.5,10.84,94.7
42204.422086,,119,7.5,146.5,10.66,96.1
42204.422098,6.66,123,7.5,148.8,10.88,100
42204.42211,6.66,123,7.5,148.8,10.88,98
42204.422121,6.77,124,7.5,149.5,11,100.9
42204.422133,6.77,124,7.5,149.6,11,99.9
42204.422145,,125,7.9,149.2,11.37,99.8
42204.422156,6.77,,,149.1,11.37,99.8
42204.422168,,,,,,
42204.42218,,124,7.8,148.8,11.24,98.4
42204.422191,6.99,123,7.3,149.8,10.95,98.4
42204.422203,6.99,126,7.4,151.2,11.18,99.8
42204.422214,6.99,125,7.4,150.6,11.11,98.2
42204.422226,,125,7.5,150.4,11.19,98.1
42204.422238,6.88,125,7.5,150.1,11.11,95.9
42204.422249,6.88,126,7.4,150.9,11.08,96.5
42204.422261,6.88,129,7.6,152.3,11.41,97.5
42204.422273,6.88,129,7.6,152.2,11.38,97.7
42204.422285,,128,7.6,151.6,11.33,97.2
42204.422296,6.88,127,7.6,151,11.29,96.7
42204.422308,6.77,130,7.6,152.5,11.34,98
42204.42232,6.77,129,7.4,152.2,11.12,95.9
42204.422331,6.77,130,7.4,152.7,11.16,96.5
42204.422343,6.77,132,7.4,153.9,11.25,96.5
42204.422354,,134,7.3,155.1,11.22,96.8
42204.422366,6.66,138,7.3,157.1,11.27,97.8
42204.422378,6.66,139,7.2,157.8,11.23,97.5
42204.422389,6.66,142,7.1,159.6,11.22,99.2
42204.422401,6.66,143,7.1,160.1,11.25,98.8
42204.422413,,140,7.2,158.3,11.25,97
42204.422424,6.55,142,6.9,159.8,10.96,98.3
42204.422436,6.44,142,6.9,159.7,10.87,98.1
42204.422447,6.33,138,6.7,157.4,10.47,95.3
42204.422459,6.33,140,6.9,158.2,10.71,96
42204.422471,,144,7,160.3,10.91,97
42204.422482,6.11,151,7.1,164.2,10.99,101
42204.422494,6,152,6.9,164.7,10.74,104.8
42204.422506,5.89,147,6.7,161.9,10.35,104.3
42204.422517,5.89,145,6.6,160.8,10.22,104.4
42204.422529,,141,6.4,158.9,9.95,103.5
42204.422541,5.78,144,6.5,160.6,10.04,107.4
42204.422552,5.67,141,6.5,158.8,9.86,109.5
42204.422564,5.67,140,6.4,158.3,9.75,111.3
42204.422576,5.78,134,6.6,154.7,9.85,111.9
42204.422587,,132,6.7,153.3,9.85,110.7
42204.422599,5.78,130,6.8,152,9.87,109.4
42204.42261,5.89,127,7.2,149.8,10.16,107.2
42204.422622,5.89,127,7.7,148.8,10.63,107.2
42204.422633,6,124,7.7,147.4,10.59,103.7
42204.422645,,,,,,
42204.422657,,,,,,
42204.422669,,122,8,145.7,10.77,103.8
42204.42268,6.33,117,8.3,142.9,11.01,105.2
42204.422692,6.33,115,8.4,141.4,10.96,101.9
42204.422704,6.44,113,8.4,140.4,10.94,101.1
42204.422715,6.44,114,8.3,141.4,10.93,102.7
42204.422727,,113,8.1,141.2,10.7,101.7
42204.422739,6.55,113,8,141.8,10.7,100.2
42204.42275,6.55,113,7.9,142,10.61,100.5
42204.422762,6.55,115,7.9,143.1,10.71,101.6
42204.422774,6.66,115,7.8,143.5,10.7,102.3
42204.422785,,117,7.6,145.1,10.63,99.9
42204.422797,6.66,116,7.6,144.4,10.57,98.4
42204.422808,6.77,121,7.8,147.1,11.12,97.9
42204.42282,6.77,124,7.3,149.8,10.81,97.5
42204.422832,6.77,124,6.9,150.6,10.48,96.4
42204.422843,,128,6.7,153.1,10.48,98.8
42204.422855,6.55,130,6.4,154.4,10.13,100
42204.422867,6.55,132,6.4,155.4,10.22,101.1
42204.422878,6.44,132,6.1,155.8,9.86,101.5
42204.42289,6.33,138,5.9,159.2,9.8,104.5
42204.422902,,140,5.8,160.2,9.76,104.8
42204.422913,6.33,138,5.9,158.8,9.78,102.8
42204.422925,6.22,142,5.9,160.9,9.83,105.4
42204.422936,6.22,146,6.1,162.8,10.09,106.9
42204.422948,6.22,144,6.1,161.6,10.03,106.1
42204.42296,,141,6.3,159.8,10.14,108.1
42204.422971,6.11,141,6.4,159.4,10.13,107.8
42204.422983,6.11,138,6.5,157.4,10.1,105.2
42204.422995,6.11,140,6.6,158.5,10.28,108
42204.423006,6.11,141,6.6,158.9,10.3,107.6
42204.423018,,140,6.5,158.5,10.18,107.3
42204.42303,6.22,142,6.5,160,10.34,109.3
42204.423041,6.33,141,6.4,159.7,10.31,109.3
42204.423053,6.33,140,6.5,158.9,10.36,108.7
42204.423064,6.33,138,7.1,156.8,10.83,106.6
42204.423076,,141,6.9,158.9,10.75,108.4
42204.423088,6.22,139,7,157.4,10.68,106.1
42204.423099,6.11,138,6.8,156.9,10.39,106.6
42204.423111,6.11,138,6.6,157.5,10.23,108.8
42204.423123,6.11,140,6.3,159.1,10.02,110.4
42204.423134,,134,6.4,155.7,9.93,107.1
42204.423146,5.89,130,6.4,152.9,9.61,105.6
42204.423158,5.89,129,6.5,152.3,9.66,104.7
42204.423169,5.89,124,6.6,149.3,9.55,100.9
42204.423181,5.89,127,6.6,151.2,9.7,104.2
42204.423193,,122,6.7,148.2,9.58,101.3
42204.423204,6,120,7,146.6,9.81,101
42204.423216,6,120,7.3,145.7,10.04,99.5
42204.423228,6.11,118,8,143.4,10.63,96
42204.423239,6.22,123,7.9,146.3,10.84,100.7
42204.423251,,123,7.9,147,10.89,99.2
42204.423263,6.33,123,8,146.7,11.03,99.5
42204.423274,6.33,123,8.1,146.7,11.12,99.3
42204.423286,6.33,120,8.4,144.4,11.24,95.8
42204.423297,6.44,119,8.4,145.3,11.38,96.6
42204.423309,,119,8.4,144.1,11.28,94.4
42204.423321,6.55,115,8.7,141.4,11.4,94.7
42204.423333,6.55,115,8.7,141.2,11.36,93.9
42204.423344,6.66,115,8.7,141.4,11.45,94.2
42204.423356,6.66,116,9,142.4,11.64,93.2
42204.423367,,116,9,141.4,11.76,91.2
42204.423379,6.77,120,9.1,144.1,12.15,92.7
42204.423391,6.77,122,8.9,145.7,12.09,91.3
42204.423403,6.77,122,8.9,145.5,12.08,90.2
42204.423415,6.77,125,9.1,147.2,12.4,91.8
42204.423426,6.77,125,9.1,147.2,12.4,90.9
42204.423438,,128,9,149.4,12.47,93.8
42204.42345,6.66,127,8.8,148.8,12.15,94.1
42204.423461,6.66,127,8.8,148.7,12.17,95.1
42204.423473,6.66,125,9.2,146.8,12.39,93.5
42204.423484,6.77,125,9.2,146.7,12.4,93.5
42204.423496,,128,9.2,148.9,12.62,94.7
42204.423508,6.88,130,8.7,151,12.36,93.7
42204.423519,6.99,132,8.5,151.2,12.45,92.9
42204.423531,6.99,133,8.3,153.5,12.24,95.2
42204.423543,6.99,134,8.3,153.4,12.23,93.1
42204.423554,,134,8.3,154,12.27,93.7
42204.423566,6.99,136,8.2,155.5,12.24,92.9
42204.423577,6.88,138,8.3,156.2,12.35,95.6
42204.423589,6.77,139,8.4,156.6,12.38,96.8
42204.423601,6.44,136,8.4,156,12.09,97.5
42204.423612,6.44,136,8.4,154,12,95.5
42204.423624,,136,8.5,153.8,12.08,95.5
42204.423636,6.33,136,8.5,153.6,11.99,95.2
42204.423647,6.33,137,8.6,154.1,12.13,95.6
42204.423659,6.33,137,8.4,154.1,12.11,94.8
42204.423671,6.44,137,8.4,154.3,11.94,95
42204.423682,,137,8.2,154.8,11.86,95.4
42204.423694,6.44,137,8.2,155,11.86,96.3
42204.423706,6.44,136,8.1,154.6,11.74,95.8
42204.423717,6.55,135,8.2,154.7,11.83,97.1
42204.423729,6.55,135,8.2,153.9,11.87,96.4
42204.42374,,134,8.1,153.5,11.77,96
42204.423752,6.55,132,8.3,152,11.83,92.6
42204.423764,6.55,133,8.3,152.5,11.88,93.2
42204.423775,6.77,135,8.2,154.2,12.06,94.9
42204.423787,6.77,135,8.2,154.2,12.05,92.9
42204.423799,,135,8.3,154.1,12.13,92.7
42204.42381,6.88,137,8.2,155.8,12.23,93.2
42204.423822,6.88,,,155.8,12.21,93.2
42204.423833,,,,,,
42204.423845,,135,8.3,154.6,12.22,92.8
42204.423857,6.55,131,8.2,151.6,11.69,93.1
42204.423868,6.55,131,8.2,151.5,11.72,95.2
42204.42388,,131,8.4,151.2,11.9,93.9
42204.423892,6.55,133,8.2,152.8,11.83,94.2
42204.423903,6.55,134,8.2,153.4,11.85,94.8
42204.423915,6.66,133,8.1,153.1,11.79,93.6
42204.423926,6.77,132,8.2,152.5,11.92,93.2
42204.423938,6.77,132,8.1,152.5,11.84,92.4
42204.42395,,133,7.9,153.5,11.72,91.2
42204.423961,6.77,137,7.6,156.4,11.6,93.8
42204.423973,6.66,139,7.3,157.8,11.34,97.1
42204.423985,6.55,138,7.3,157.1,11.19,96.4
42204.423997,6.44,135,7.4,155.1,11.1,96.4
42204.424008,,132,7.5,153,11.03,94.7
42204.42402,6.44,134,7.8,153.7,11.4,95.3
42204.424032,6.44,136,7.8,154.9,11.49,94.5
42204.424043,6.44,136,7.7,154.9,11.38,94.7
42204.424055,6.55,138,7.7,156.3,11.54,96
42204.424067,,138,7.5,156.6,11.36,95.3
42204.424078,6.55,139,7.4,157.6,11.32,97.7
42204.42409,6.44,140,7.2,158.3,11.1,101.3
42204.424102,6.33,136,7.1,155.9,10.75,99.3
42204.424113,6.33,130,7.3,152,10.72,93.8
42204.424125,6.33,132,7.3,153.2,10.82,94.8
42204.424137,,131,7.1,152.9,10.59,92.7
42204.424148,6.55,133,7,154.8,10.78,94.2
42204.42416,6.55,135,6.9,156.1,10.77,97.5
42204.424172,6.55,135,7.1,155.6,10.91,96.3
42204.424183,6.55,132,7.4,153.4,11.06,94.1
42204.424195,,131,7.5,152.7,11.11,93.4
42204.424207,6.44,132,7.7,152.9,11.25,93.2
42204.424218,6.33,132,7.5,153,11,93.3
42204.42423,6.33,132,7.5,152.9,10.98,93.4
42204.424242,6.22,129,7.7,150.7,10.95,93.1
42204.424253,,130,7.7,151.3,11.01,94.6
42204.424265,6.33,127,7.8,149.7,11.06,93.9
42204.424276,6.33,127,7.7,149.8,10.96,94.2
42204.424288,6.44,126,7.8,149.1,11.08,91.8
42204.4243,6.44,127,8,149.2,11.28,88.1
42204.424311,,129,8.1,150.3,11.46,87
42204.424323,6.66,131,8.2,151.8,11.81,86.3
42204.424335,6.66,133,8.1,153.2,11.83,88.5
42204.424346,6.66,133,8,153.3,11.72,90.8
42204.424358,6.66,132,8,152.7,11.67,91.2
42204.42437,,133,8,153.1,11.71,91.9
42204.424381,6.44,135,7.9,154,11.52,89.8
42204.424393,6.44,135,8,153.9,11.6,88.6
42204.424405,6.55,137,7.9,155.4,11.68,90.1
42204.424416,6.55,138,7.7,156.4,11.54,90.9
42204.424428,,137,7.6,156,11.42,91.4
42204.42444,6.66,138,7.6,156.7,11.54,94.2
42204.424451,6.66,138,7.6,156.6,11.54,92.3
42204.424463,6.66,136,7.6,155.5,11.47,89.2
42204.424475,6.55,138,7.6,156.4,11.44,91.1
42204.424486,,140,7.5,157.8,11.43,92.3
42204.424498,6.55,141,7.3,158.8,11.29,93
42204.424509,6.44,137,7.3,156.2,11.03,91.8
42204.424521,6.44,137,7.3,156.2,11.07,93.8
42204.424533,6.44,137,7.4,156.2,11.17,93.5
42204.424544,,136,7.2,155.9,10.95,93.3
42204.424556,6.44,134,7.3,154.5,10.96,93.2
42204.424568,6.44,134,7.4,154.4,11.05,92.9
42204.424579,6.44,134,7.4,154.3,11.04,93
42204.424591,6.33,135,7.5,154.5,11.08,91.2
42204.424602,,135,7.6,154.3,11.17,90
42204.424614,6.33,136,7.5,155.1,11.12,91.7
42204.424626,6.22,138,7.4,156.3,11.03,91.7
42204.424637,6.22,138,7.4,156.4,11.01,91.7
42204.424649,6.22,138,7.2,156.6,10.83,94.1
42204.424661,,138,7.3,156.4,10.92,94.9
42204.424672,6.22,138,7.5,156,11.09,95.7
42204.424684,6.22,138,7.6,155.8,11.17,93.6
42204.424696,6.22,138,7.6,155.7,11.17,92.7
42204.424707,6.33,140,7.6,157.2,11.33,92.9
42204.424719,,143,7.2,159.6,11.07,94
42204.42473,6.44,142,7.1,159.2,11.04,92.9
42204.424742,6.55,143,7,160.1,11.08,93.7
42204.424754,6.55,144,6.9,160.8,11.01,94.4
42204.424765,6.66,145,6.8,161.6,11.04,93.3
42204.424777,,144,6.9,160.9,11.1,93.6
42204.424788,6.66,146,6.9,162,11.15,93.6
42204.4248,6.55,146,6.9,162,11.07,94.3
42204.424812,6.55,146,6.8,162.1,10.98,96.5
42204.424823,6.44,144,6.9,160.6,10.91,94.3
42204.424835,,143,7.1,159.7,11.06,93.5
42204.424847,6.44,145,7.2,160.7,11.2,94.4
42204.424859,6.44,149,7.3,162.8,11.41,94.5
42204.42487,6.44,150,7.6,163.2,11.68,94.6
42204.424882,6.44,148,7.4,162.2,11.45,93.8
42204.424893,,148,7.4,162.2,11.45,94.8
42204.424905,6.44,147,7.5,161.6,11.52,95
42204.424917,6.33,146,7.7,160.6,11.57,95.1
42204.424928,6.33,144,7.5,159.7,11.36,95.2
42204.42494,6.22,141,7.5,157.9,11.18,95.3
42204.424951,,140,7.3,157.6,10.99,97
42204.424963,6.11,138,7.7,155.7,11.19,96.1
42204.424975,6,135,7.7,153.6,10.97,94.2
42204.424986,6,135,7.7,153.6,11,96.2
42204.424998,6,135,7.6,153.9,10.92,95.2
42204.42501,,132,7.6,152,10.8,93.6
42204.425021,6,132,7.4,152.2,10.62,93
42204.425033,6.11,133,7.2,153.5,10.59,94.2
42204.425045,6.22,132,7,153.5,10.46,94.2
42204.425056,6.22,133,6.6,155,10.16,95.3
42204.425068,,133,6.4,155.5,9.99,95.7
42204.42508,6.33,131,6.2,154.9,9.83,96.5
42204.425091,6.44,130,6.5,153.9,10.11,95.6
42204.425103,6.44,130,6.6,153.7,10.21,95.4
42204.425114,6.55,133,7,153.9,10.8,94.7
42204.425126,,133,7,154.7,10.75,95.4
42204.425138,6.55,137,7.2,156.5,11.07,97.2
42204.425149,6.44,140,7.1,157.5,11.15,99.8
42204.425161,6.44,140,7.1,158.4,10.99,100.6
42204.425173,6.33,137,7.2,157,10.94,100
42204.425184,,137,7.2,156.3,10.9,101.7
42204.425196,6.33,136,7.3,155.4,10.94,99.1
42204.425208,6.44,135,7.4,153.5,10.98,94.7
42204.425219,6.44,135,7.4,154.6,11.07,95.7
42204.425231,6.55,140,7.1,157.8,11.43,97.3
42204.425243,,140,7.1,158.6,11.09,99.7
42204.425254,6.44,140,6.7,159.2,10.67,101.9
42204.425266,6.44,135,7,155.8,10.73,101.1
42204.425278,6.33,135,7,155.4,10.65,101.4
42204.425289,6.22,135,7.1,154.7,10.65,100.9
42204.425301,6.22,135,7.1,154.7,10.63,97.8
42204.425312,,136,6.9,155.8,10.5,96.6
42204.425324,6.11,142,6.3,160.3,10.1,102.2
42204.425336,6.11,142,6.3,160.4,10.09,104.3
42204.425347,6,138,6.2,157.8,9.75,102.5
42204.425359,5.89,138,6.2,157.8,9.77,102.6
42204.425371,,136,6.5,155.9,9.89,101.7
42204.425382,5.89,137,6.3,157,9.75,101.4
42204.425394,5.89,137,6.3,157,9.75,101.5
42204.425406,5.89,140,6.9,157.6,10.35,102.1
42204.425417,6,140,6.9,157.8,10.45,103.3
42204.425429,,142,7.1,158.6,10.68,104.2
42204.42544,6,143,7.1,159.1,10.7,102.8
42204.425452,6.11,145,7,160.5,10.77,102.2
42204.425464,6.11,,,160.5,10.75,102.2
42204.425475,,147,6.9,161.9,10.73,103.3
42204.425487,6.11,146,6.5,162,10.72,106.2
42204.425499,,146,6.5,162,10.35,106.2
42204.42551,6,138,6.6,157.3,10.11,104.6
42204.425522,6,133,6.9,157.1,10.12,103.9
42204.425534,5.89,132,7,152.7,10.18,99.5
42204.425545,5.89,135,6.9,153,10.21,103.3
42204.425557,,135,6.9,155,10.22,105.1
42204.425569,5.89,132,6.8,153.2,9.99,101.9
42204.42558,5.89,129,7.1,150.5,10.12,98.9
42204.425592,5.89,134,7,153.9,10.3,101.6
42204.425603,5.89,141,7.2,158,10.71,105
42204.425615,5.89,141,7.2,158,10.67,105
42204.425627,,138,7.2,156,10.56,104.5
42204.425638,5.89,137,7.8,154.1,11.02,102.3
42204.42565,5.89,138,7.8,154.7,11.09,102.5
42204.425662,5.89,145,8.2,159.1,11.71,108.1
42204.425673,5.78,145,8.2,159,11.56,107.9
42204.425685,,141,7.8,156.7,11.06,106.2
42204.425697,5.78,139,8.2,154.8,11.36,104.5
42204.425708,5.78,140,8.7,154.6,11.85,103.3
42204.42572,5.89,143,8.5,157.3,11.89,103.7
42204.425732,5.89,143,8.5,157.3,11.86,106.7
42204.425743,,140,8.7,155.3,11.94,104.5
42204.425755,6,137,8.7,153.5,11.93,104.9
42204.425767,6,136,8.7,152.9,11.92,106.3
42204.425778,6.11,135,8.7,152.6,11.97,104.8
42204.42579,6.22,133,8.7,152.7,12.06,107.1
42204.425802,,131,8.8,150.1,11.98,104.5
42204.425813,6.33,130,9,149.5,12.21,105.9
42204.425825,6.44,,,149.8,12.31,106.2
42204.425837,,126,9.1,147.1,12.22,102.6
42204.425848,6.66,124,9.1,146.6,12.28,103.9
42204.42586,6.66,121,8.7,145.4,11.78,102.7
42204.425871,6.66,119,8.9,143.5,11.84,101.2
42204.425883,,111,9,138.4,11.41,98.1
42204.425895,6.77,107,8.8,137,11.15,96.3
42204.425906,6.77,106,8.7,136.7,11.01,96.9
42204.425918,6.77,104,8.9,135,11.01,96.3
42204.42593,6.77,103,9,134.2,11.06,94.4
42204.425942,,103,9.1,133.8,11.12,94.2
42204.425953,6.77,102,9.2,132.9,11.14,91.4
42204.425965,6.77,103,9.1,133.8,11.15,92.2
42204.425977,6.77,103,9.2,133.5,11.2,92
42204.425988,6.77,105,9.1,135,11.26,91.4
42204.426,6.77,103,9.1,133.9,11.12,89.1
42204.426012,,104,9,134.9,11.17,93.8
42204.426023,6.77,105,8.6,136.5,10.95,94.3
42204.426035,6.77,103,8.6,135.3,10.74,94.2
42204.426046,6.88,105,8.6,136.6,10.91,96.1
42204.426058,6.99,105,8.8,136.4,11.13,93
42204.42607,,105,8.8,136.3,11.13,90
42204.426081,7.32,108,8.8,139.1,11.58,92.5
42204.426093,7.43,109,8.3,141.2,11.34,92.5
42204.426105,7.54,111,8,143.4,11.28,94.7
42204.426116,7.54,112,8.1,143.4,11.39,95.2
42204.426128,,116,8,145.8,11.56,94.5
42204.42614,7.32,118,7.7,147.1,11.27,93.7
42204.426152,7.21,123,7.9,149.1,11.64,94.6
42204.426163,7.21,125,7.8,150.4,11.64,94.8
42204.426175,6.99,129,7.5,152.6,11.38,96
42204.426187,,131,7.5,153.7,11.47,96.1
42204.426199,6.88,134,7.3,155.6,11.33,96.8
42204.42621,6.77,134,7.1,155.7,11.07,98
42204.426222,6.77,136,7,157.1,11.07,100.9
42204.426234,6.77,136,6.8,157.3,10.89,101.4
42204.426246,,135,6.8,156.8,10.85,101.9
42204.426257,6.88,135,6.9,156.8,11.03,103
42204.426269,6.88,138,7.1,158.1,11.32,102.2
42204.426281,6.88,136,7.1,157,11.23,100.2
42204.426293,6.77,139,7.1,158.4,11.24,101.5
42204.426304,,140,7.1,159.1,11.29,103.8
42204.426316,6.55,139,6.9,158.6,10.91,104.2
42204.426328,6.44,138,7,157.8,10.88,104.2
42204.426339,6.33,136,7.2,155.9,10.87,104
42204.426351,6.22,134,7.6,153.8,11.06,101
42204.426363,,136,7.6,155.1,11.15,102
42204.426375,6.22,135,7.9,154.2,11.39,102.9
42204.426386,6.22,135,7.7,154.5,11.22,104.2
42204.426398,6.22,133,7.7,153.2,11.13,103.1
42204.42641,6.22,134,7.9,153.6,11.35,104.3
42204.426422,,137,7.8,155.4,11.35,106.3
42204.426433,6.22,138,7.8,156,11.38,102.9
42204.426445,6.22,140,8,156.9,11.63,100.8
42204.426457,6.33,143,7.7,159.3,11.54,103
42204.426468,6.33,147,7.4,162,11.37,105.5
42204.42648,,148,7.4,162.6,11.4,104
42204.426492,6.44,147,7.2,162.3,11.28,105
42204.426504,6.44,150,7.1,163.3,11.42,103.8
42204.426515,6.33,150,7.1,164,11.17,104.5
42204.426527,6.33,148,6.9,164.2,10.99,106.8
42204.426539,,148,6.9,163.2,10.95,105.7
42204.42655,6.11,148,7.1,162.7,10.94,105.1
42204.426562,6.11,147,7.1,161.7,10.8,106.1
42204.426573,6.11,147,7.1,162.2,10.93,106.5
42204.426585,6.11,145,7.4,161.6,11.27,105.2
42204.426597,,145,7.4,160.5,11.13,104.2
42204.426609,6.22,147,7.3,162,11.2,106.4
42204.42662,6.33,145,7.4,162.5,11.3,103.6
42204.426632,6.33,145,7.4,160.6,11.3,101.7
42204.426643,6.33,152,7.7,164.4,11.74,103.2
42204.426655,6.33,152,7.7,164.4,11.73,101.2
42204.426667,,155,7.6,166.1,11.68,103.1
42204.426678,6.22,159,7.9,168.2,11.91,104.1
42204.42669,6.11,159,7.9,168,11.81,104.1
42204.426702,6,162,8,169.8,11.87,105.5
42204.426713,5.89,162,8,169.8,11.83,106.5
42204.426725,,165,7.9,171.5,11.66,108.3
42204.426737,5.89,164,7.8,170.8,11.56,105.9
42204.426748,5.89,164,7.8,170.9,11.57,107
42204.42676,5.89,159,8.3,167.6,11.98,103.5
42204.426772,5.89,161,8.2,167.7,11.98,103.5
42204.426783,,161,8.2,168.9,11.91,104.8
42204.426795,5.78,162,8.1,169.6,11.75,106.3
42204.426807,5.78,165,8.2,169.6,11.73,106.1
42204.426819,5.78,167,8.1,172.6,11.77,111.6
42204.42683,5.67,163,7.9,172.4,11.66,111.4
42204.426842,5.67,163,7.9,169.7,11.45,109.3
42204.426853,,159,7.8,167.4,11.35,106.9
42204.426865,5.67,161,7.5,169,11.11,106.2
42204.426877,5.67,164,7.6,170.7,11.22,107.9
42204.426889,5.67,167,7.5,172.9,11.15,111.5
42204.4269,5.67,167,7.5,172.9,11.12,111.5
42204.426912,,157,7.7,166.7,11.2,105.5
42204.426924,5.67,157,7.7,166.3,11.22,105.7
42204.426935,5.56,160,7.7,168,11.18,108.4
42204.426947,5.56,164,8.1,170.4,11.58,109.6
42204.426959,5.56,166,8,170.4,11.55,107.6
42204.426971,5.56,169,7.9,173.5,11.41,108.8
42204.426982,,171,7.8,174.7,11.31,111
42204.426994,5.45,171,7.8,174.5,11.2,112.1
42204.427006,5.45,171,7.5,174.6,10.94,113.1
42204.427017,5.45,170,7.4,174.6,10.93,113.1
42204.427029,5.45,165,7,171.3,10.47,108.8
42204.427041,,163,7.2,169.9,10.62,107.6
42204.427053,5.45,162,7.2,169.8,10.64,106.6
42204.427064,5.34,166,7.4,172.4,10.78,109.1
42204.427076,5.34,164,6.9,171,10.28,106.9
42204.427088,5.34,163,7,170,10.37,106.6
42204.427099,5.34,164,7.7,170.4,11,107.7
42204.427111,,170,8.1,173.8,11.36,111.3
42204.427123,5.23,169,7.8,173.4,11.01,110.6
42204.427134,5.23,167,7.9,172,11.08,109.4
42204.427146,5.34,167,7.9,172.2,11.19,109.4
42204.427158,5.34,169,8.3,173.2,11.55,110.5
42204.427169,,169,8.1,173.3,11.37,110.6
42204.427181,5.34,169,8,173.4,11.28,112.5
42204.427193,5.45,170,7.9,174.1,11.3,112.2
42204.427204,5.45,166,7.8,171.9,11.2,110.7
42204.427216,5.56,164,7.8,170.8,11.29,108.5
42204.427228,,165,7.9,171.4,11.38,110.1
42204.42724,5.67,166,7.9,172.1,11.48,111.6
42204.427251,5.67,164,8,170.7,11.54,111.5
42204.427263,5.67,162,8.2,169.3,11.72,110.3
42204.427275,5.67,161,8.1,168.5,11.62,108.9
42204.427286,,165,8,171.1,11.56,109.3
42204.427298,5.67,169,7.8,173.5,11.39,108.9
42204.427309,5.67,171,7.4,174.9,11.06,109.1
42204.427321,5.67,172,7.7,175.2,11.3,109.8
42204.427333,5.67,172,7.9,175.1,11.48,109.7
42204.427344,,172,7.9,175.1,11.48,110.7
42204.427356,5.56,172,7.9,175.1,11.38,110.7
42204.427368,5.56,172,7.9,175.1,11.38,110.7
42204.42738,5.56,172,7.9,175.1,11.38,110.7
42204.427392,5.56,171,8.2,174.5,11.65,110
42204.427403,,171,8.1,174.5,11.56,110
42204.427415,5.67,172,8.2,175.1,11.75,107.7
42204.427427,5.78,172,8.1,175.1,11.76,105.7
42204.427438,5.89,174,8,176.4,11.76,107
42204.42745,5.89,175,7.7,177,11.49,107.6
42204.427462,,174,7.8,176.4,11.58,108
42204.427474,5.89,171,8,174.6,11.76,106.2
42204.427485,5.78,171,7.7,174.7,11.4,107.2
42204.427497,5.78,172,7.6,175.3,11.31,108.9
42204.427509,5.78,172,8,175.1,11.67,108.7
42204.42752,,170,8,174,11.67,106.6
42204.427532,5.89,170,7.7,174.2,11.5,107.6
42204.427544,5.89,171,7.6,174.8,11.42,106.3
42204.427555,5.89,171,7.5,174.8,11.32,104.3
42204.427567,5.89,172,7.5,175.3,11.32,104.9
42204.427579,,174,7.5,176.5,11.32,108.1
42204.42759,5.67,173,7.1,175.9,10.77,107.5
42204.427602,5.56,169,7,173.6,10.56,107
42204.427614,5.45,170,7.1,174.2,10.58,107.7
42204.427625,5.34,170,7.7,174,11.01,105.4
42204.427637,,172,7.7,175.1,11.01,104.7
42204.427649,5.34,174,7.5,176.3,10.83,105.9
42204.427661,5.45,175,7.1,177,10.58,106.6
42204.427672,5.45,174,6.8,176.5,10.31,106.1
42204.427684,5.45,173,7,176.5,10.22,108.1
42204.427696,,173,7,175.9,10.49,107.5
42204.427708,5.34,171,7.1,174.7,10.48,107.2
42204.427719,5.34,173,7,175.9,10.5,105.5
42204.427731,5.34,173,7,175.9,10.39,105.5
42204.427743,5.45,175,6.9,177.1,10.41,105.7
42204.427754,5.45,175,6.9,177.1,10.39,106.7
42204.427766,,175,6.8,177.1,10.31,105.7
42204.427778,5.45,174,6.8,176.5,10.29,107.1
42204.42779,5.45,174,6.8,176.5,10.31,108.1
42204.427801,5.34,171,7.1,174.7,10.47,106.3
42204.427813,5.45,171,7.1,174.7,10.58,106.3
42204.427825,,171,7.1,174.7,10.58,106.3
42204.427837,5.56,172,7.5,175.2,11.03,106.8
42204.427848,5.67,173,7.5,175.8,11.13,107.4
42204.42786,5.67,172,7.7,175.2,11.3,107.8
42204.427872,5.67,171,7.7,174.6,11.3,107.2
42204.427884,5.67,171,7.7,174.6,11.31,107.2
42204.427895,,173,7.3,175.9,10.96,111.5
42204.427907,5.67,172,7.5,175.2,11.12,109.8
42204.427919,5.67,169,7.4,173.5,11.01,106.9
42204.427931,5.67,170,7.4,174.2,11.05,106.6
42204.427942,5.67,170,7.4,174.2,11.04,105.6
42204.427954,5.67,172,7.1,175.4,10.77,107
42204.427966,5.67,173,7,175.9,10.69,108.5
42204.427978,5.67,172,6.9,175.4,10.59,109
42204.427989,5.67,171,7,174.8,10.68,109.4
42204.428001,5.56,170,7.2,174.1,10.75,107.7
42204.428013,5.56,171,7.5,174.7,11.04,106.2
42204.428024,,172,7.7,175.2,11.21,106.7
42204.428036,5.56,174,7.7,176.4,11.2,107
42204.428048,5.67,176,7.7,177.6,11.31,108.2
42204.42806,5.67,174,7.8,176.4,11.37,108
42204.428071,5.67,169,7.8,173.5,11.39,102.9
42204.428083,5.67,168,7.8,172.9,11.38,102.3
42204.428095,5.67,170,7.7,174.1,11.3,103.5
42204.428106,5.56,172,7.5,175.3,11.03,103.7
42204.428118,5.56,175,7.1,177.1,10.69,106.7
